tgl;komoditas;area_provinsi;area_kota;size;price;tgl_parsed;timestamp;source;Total sales value
2019-06-21;udang;JAWA BARAT;;100;44000;2019-06-20T17:00:00.000Z;1561050000;jala;4400000
2019-06-21;udang;JAWA BARAT;;110;42000;2019-06-20T17:00:00.000Z;1561050000;jala;4620000
2019-06-21;udang;JAWA BARAT;;120;40000;2019-06-20T17:00:00.000Z;1561050000;jala;4800000
2019-06-21;udang;JAWA BARAT;;130;38000;2019-06-20T17:00:00.000Z;1561050000;jala;4940000
2019-06-21;udang;JAWA BARAT;;140;36000;2019-06-20T17:00:00.000Z;1561050000;jala;5040000
2019-06-21;udang;JAWA BARAT;;150;34000;2019-06-20T17:00:00.000Z;1561050000;jala;5100000
2019-06-21;udang;DKI JAKARTA;;30;93000;2019-06-20T17:00:00.000Z;1561050000;jala;2790000
2019-06-21;udang;DKI JAKARTA;;40;82000;2019-06-20T17:00:00.000Z;1561050000;jala;3280000
2019-06-21;udang;JAWA BARAT;;30;93000;2019-06-20T17:00:00.000Z;1561050000;jala;2790000
2019-06-21;udang;DKI JAKARTA;;60;63000;2019-06-20T17:00:00.000Z;1561050000;jala;3780000
2019-06-21;udang;DKI JAKARTA;;70;59000;2019-06-20T17:00:00.000Z;1561050000;jala;4130000
2019-06-21;udang;DKI JAKARTA;;80;55000;2019-06-20T17:00:00.000Z;1561050000;jala;4400000
2019-06-21;udang;DKI JAKARTA;;90;52000;2019-06-20T17:00:00.000Z;1561050000;jala;4680000
2019-06-21;udang;DKI JAKARTA;;100;44000;2019-06-20T17:00:00.000Z;1561050000;jala;4400000
2019-06-21;udang;DKI JAKARTA;;110;42000;2019-06-20T17:00:00.000Z;1561050000;jala;4620000
2019-06-21;udang;DKI JAKARTA;;120;40000;2019-06-20T17:00:00.000Z;1561050000;jala;4800000
2019-06-21;udang;DKI JAKARTA;;130;38000;2019-06-20T17:00:00.000Z;1561050000;jala;4940000
2019-06-21;udang;DKI JAKARTA;;140;36000;2019-06-20T17:00:00.000Z;1561050000;jala;5040000
2019-06-21;udang;DKI JAKARTA;;150;34000;2019-06-20T17:00:00.000Z;1561050000;jala;5100000
2019-06-21;udang;BANTEN;PANDEGLANG;30;93000;2019-06-20T17:00:00.000Z;1561050000;jala;2790000
2019-06-21;udang;BANTEN;PANDEGLANG;40;82000;2019-06-20T17:00:00.000Z;1561050000;jala;3280000
2019-06-21;udang;BANTEN;PANDEGLANG;110;42000;2019-06-20T17:00:00.000Z;1561050000;jala;4620000
2019-06-20;lele;Jawa Barat;Cirebon;4;;2019-06-19T17:00:00.000Z;1560988800;kso-suganda;0
2019-06-20;lele;Jawa Barat;Cirebon;8;;2019-06-19T17:00:00.000Z;1560988800;kso-suganda;0
2019-06-20;udang;JAWA TENGAH;PURWOREJO;70;58000;2019-06-19T17:00:00.000Z;1560963600;jala;4060000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;30;96000;2019-06-19T17:00:00.000Z;1560963600;jala;2880000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;40;85000;2019-06-19T17:00:00.000Z;1560963600;jala;3400000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;50;68000;2019-06-19T17:00:00.000Z;1560963600;jala;3400000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;60;61000;2019-06-19T17:00:00.000Z;1560963600;jala;3660000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;90;52000;2019-06-19T17:00:00.000Z;1560963600;jala;4680000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;100;49000;2019-06-19T17:00:00.000Z;1560963600;jala;4900000
2019-06-20;udang;JAWA TENGAH;PURWOREJO;80;55000;2019-06-19T17:00:00.000Z;1560963600;jala;4400000
2019-06-19;lele;Jawa Barat;Cirebon;4;;2019-06-18T17:00:00.000Z;1560902400;kso-suganda;0
2019-06-19;lele;Jawa Barat;Cirebon;8;;2019-06-18T17:00:00.000Z;1560902400;kso-suganda;0
2019-06-18;lele;Jawa Barat;Cirebon;4;;2019-06-17T17:00:00.000Z;1560816000;kso-suganda;0
2019-06-18;lele;Jawa Barat;Cirebon;8;;2019-06-17T17:00:00.000Z;1560816000;kso-suganda;0
2019-06-17;lele;Jawa Barat;Cirebon;4;;2019-06-16T17:00:00.000Z;1560729600;kso-suganda;0
2019-06-17;lele;Jawa Barat;Cirebon;8;;2019-06-16T17:00:00.000Z;1560729600;kso-suganda;0
2019-06-17;udang;BALI;BULELENG;50;64500;2019-06-16T17:00:00.000Z;1560704400;jala;3225000
2019-06-17;udang;BALI;BULELENG;60;61500;2019-06-16T17:00:00.000Z;1560704400;jala;3690000
2019-06-17;udang;BALI;BULELENG;70;58500;2019-06-16T17:00:00.000Z;1560704400;jala;4095000
2019-06-17;udang;BALI;BULELENG;80;55500;2019-06-16T17:00:00.000Z;1560704400;jala;4440000
2019-06-17;udang;BALI;BULELENG;90;51500;2019-06-16T17:00:00.000Z;1560704400;jala;4635000
2019-06-17;udang;BALI;BULELENG;100;47500;2019-06-16T17:00:00.000Z;1560704400;jala;4750000
2019-06-17;udang;BALI;BULELENG;110;45500;2019-06-16T17:00:00.000Z;1560704400;jala;5005000
2019-06-17;udang;BALI;BULELENG;120;43500;2019-06-16T17:00:00.000Z;1560704400;jala;5220000
2019-06-17;udang;BALI;BULELENG;130;41500;2019-06-16T17:00:00.000Z;1560704400;jala;5395000
2019-06-17;udang;BALI;BULELENG;140;39500;2019-06-16T17:00:00.000Z;1560704400;jala;5530000
2019-06-17;udang;BALI;BULELENG;150;37500;2019-06-16T17:00:00.000Z;1560704400;jala;5625000
2019-06-17;udang;JAWA TIMUR;JEMBER;30;99000;2019-06-16T17:00:00.000Z;1560704400;jala;2970000
2019-06-17;udang;JAWA TIMUR;JEMBER;40;80000;2019-06-16T17:00:00.000Z;1560704400;jala;3200000
2019-06-17;udang;JAWA TIMUR;JEMBER;50;65000;2019-06-16T17:00:00.000Z;1560704400;jala;3250000
2019-06-17;udang;JAWA TIMUR;JEMBER;60;62000;2019-06-16T17:00:00.000Z;1560704400;jala;3720000
2019-06-17;udang;JAWA TIMUR;JEMBER;70;59000;2019-06-16T17:00:00.000Z;1560704400;jala;4130000
2019-06-17;udang;JAWA TIMUR;JEMBER;80;56000;2019-06-16T17:00:00.000Z;1560704400;jala;4480000
2019-06-17;udang;JAWA TIMUR;JEMBER;90;52000;2019-06-16T17:00:00.000Z;1560704400;jala;4680000
2019-06-17;udang;JAWA TIMUR;JEMBER;100;48000;2019-06-16T17:00:00.000Z;1560704400;jala;4800000
2019-06-17;udang;JAWA TIMUR;JEMBER;110;46000;2019-06-16T17:00:00.000Z;1560704400;jala;5060000
2019-06-17;udang;JAWA TIMUR;JEMBER;120;44000;2019-06-16T17:00:00.000Z;1560704400;jala;5280000
2019-06-17;udang;JAWA TIMUR;JEMBER;130;42000;2019-06-16T17:00:00.000Z;1560704400;jala;5460000
2019-06-17;udang;JAWA TIMUR;JEMBER;140;40000;2019-06-16T17:00:00.000Z;1560704400;jala;5600000
2019-06-17;udang;JAWA TIMUR;JEMBER;150;38000;2019-06-16T17:00:00.000Z;1560704400;jala;5700000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;30;99000;2019-06-16T17:00:00.000Z;1560704400;jala;2970000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;40;80000;2019-06-16T17:00:00.000Z;1560704400;jala;3200000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;50;65000;2019-06-16T17:00:00.000Z;1560704400;jala;3250000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;40;80000;2019-06-16T17:00:00.000Z;1560704400;jala;3200000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;50;65000;2019-06-16T17:00:00.000Z;1560704400;jala;3250000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;60;62000;2019-06-16T17:00:00.000Z;1560704400;jala;3720000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;70;59000;2019-06-16T17:00:00.000Z;1560704400;jala;4130000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;80;56000;2019-06-16T17:00:00.000Z;1560704400;jala;4480000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;90;52000;2019-06-16T17:00:00.000Z;1560704400;jala;4680000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;100;48000;2019-06-16T17:00:00.000Z;1560704400;jala;4800000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;110;46000;2019-06-16T17:00:00.000Z;1560704400;jala;5060000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;120;44000;2019-06-16T17:00:00.000Z;1560704400;jala;5280000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;130;42000;2019-06-16T17:00:00.000Z;1560704400;jala;5460000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;140;40000;2019-06-16T17:00:00.000Z;1560704400;jala;5600000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;150;38000;2019-06-16T17:00:00.000Z;1560704400;jala;5700000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;30;99000;2019-06-16T17:00:00.000Z;1560704400;jala;2970000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;40;80000;2019-06-16T17:00:00.000Z;1560704400;jala;3200000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;50;65000;2019-06-16T17:00:00.000Z;1560704400;jala;3250000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;60;62000;2019-06-16T17:00:00.000Z;1560704400;jala;3720000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;70;59000;2019-06-16T17:00:00.000Z;1560704400;jala;4130000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;80;56000;2019-06-16T17:00:00.000Z;1560704400;jala;4480000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;90;52000;2019-06-16T17:00:00.000Z;1560704400;jala;4680000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;100;48000;2019-06-16T17:00:00.000Z;1560704400;jala;4800000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;110;46000;2019-06-16T17:00:00.000Z;1560704400;jala;5060000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;120;44000;2019-06-16T17:00:00.000Z;1560704400;jala;5280000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;130;42000;2019-06-16T17:00:00.000Z;1560704400;jala;5460000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;140;40000;2019-06-16T17:00:00.000Z;1560704400;jala;5600000
2019-06-17;udang;JAWA TIMUR;PROBOLINGGO;150;38000;2019-06-16T17:00:00.000Z;1560704400;jala;5700000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;60;62000;2019-06-16T17:00:00.000Z;1560704400;jala;3720000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;70;59000;2019-06-16T17:00:00.000Z;1560704400;jala;4130000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;80;56000;2019-06-16T17:00:00.000Z;1560704400;jala;4480000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;90;52000;2019-06-16T17:00:00.000Z;1560704400;jala;4680000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;100;48000;2019-06-16T17:00:00.000Z;1560704400;jala;4800000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;110;46000;2019-06-16T17:00:00.000Z;1560704400;jala;5060000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;120;44000;2019-06-16T17:00:00.000Z;1560704400;jala;5280000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;130;42000;2019-06-16T17:00:00.000Z;1560704400;jala;5460000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;140;40000;2019-06-16T17:00:00.000Z;1560704400;jala;5600000
2019-06-17;udang;JAWA TIMUR;BANYUWANGI;150;38000;2019-06-16T17:00:00.000Z;1560704400;jala;5700000
2019-06-17;udang;JAWA TIMUR;SITUBONDO;30;99000;2019-06-16T17:00:00.000Z;1560704400;jala;2970000
2019-06-17;udang;BALI;BULELENG;30;98500;2019-06-16T17:00:00.000Z;1560704400;jala;2955000
2019-06-17;udang;BALI;BULELENG;40;79500;2019-06-16T17:00:00.000Z;1560704400;jala;3180000
2019-06-16;lele;Jawa Barat;Cirebon;4;;2019-06-15T17:00:00.000Z;1560643200;kso-suganda;0
2019-06-16;lele;Jawa Barat;Cirebon;8;;2019-06-15T17:00:00.000Z;1560643200;kso-suganda;0
2019-06-16;udang;LAMPUNG;;50;54400;2019-06-15T17:00:00.000Z;1560618000;jala;2720000
2019-06-16;udang;LAMPUNG;;140;30900;2019-06-15T17:00:00.000Z;1560618000;jala;4326000
2019-06-16;udang;LAMPUNG;;150;28700;2019-06-15T17:00:00.000Z;1560618000;jala;4305000
2019-06-16;udang;LAMPUNG;;160;25700;2019-06-15T17:00:00.000Z;1560618000;jala;4112000
2019-06-16;udang;LAMPUNG;;170;22700;2019-06-15T17:00:00.000Z;1560618000;jala;3859000
2019-06-16;udang;LAMPUNG;;180;19700;2019-06-15T17:00:00.000Z;1560618000;jala;3546000
2019-06-16;udang;LAMPUNG;;190;16900;2019-06-15T17:00:00.000Z;1560618000;jala;3211000
2019-06-16;udang;LAMPUNG;;200;13900;2019-06-15T17:00:00.000Z;1560618000;jala;2780000
2019-06-16;udang;LAMPUNG;;110;37900;2019-06-15T17:00:00.000Z;1560618000;jala;4169000
2019-06-16;udang;LAMPUNG;;100;39900;2019-06-15T17:00:00.000Z;1560618000;jala;3990000
2019-06-16;udang;LAMPUNG;;80;41900;2019-06-15T17:00:00.000Z;1560618000;jala;3352000
2019-06-16;udang;LAMPUNG;;70;45400;2019-06-15T17:00:00.000Z;1560618000;jala;3178000
2019-06-16;udang;LAMPUNG;;60;49400;2019-06-15T17:00:00.000Z;1560618000;jala;2964000
2019-06-16;udang;LAMPUNG;;120;36400;2019-06-15T17:00:00.000Z;1560618000;jala;4368000
2019-06-16;udang;LAMPUNG;;40;67400;2019-06-15T17:00:00.000Z;1560618000;jala;2696000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;100;48000;2019-06-15T17:00:00.000Z;1560618000;jala;4800000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;90;51000;2019-06-15T17:00:00.000Z;1560618000;jala;4590000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;80;54000;2019-06-15T17:00:00.000Z;1560618000;jala;4320000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;70;57000;2019-06-15T17:00:00.000Z;1560618000;jala;3990000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;60;60000;2019-06-15T17:00:00.000Z;1560618000;jala;3600000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;50;67000;2019-06-15T17:00:00.000Z;1560618000;jala;3350000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;40;84000;2019-06-15T17:00:00.000Z;1560618000;jala;3360000
2019-06-16;udang;JAWA TENGAH;PURWOREJO;30;96000;2019-06-15T17:00:00.000Z;1560618000;jala;2880000
2019-06-16;udang;LAMPUNG;;90;41400;2019-06-15T17:00:00.000Z;1560618000;jala;3726000
2019-06-16;udang;LAMPUNG;;130;33900;2019-06-15T17:00:00.000Z;1560618000;jala;4407000
2019-06-15;lele;Jawa Barat;Cirebon;4;;2019-06-14T17:00:00.000Z;1560556800;kso-suganda;0
2019-06-15;lele;Jawa Barat;Cirebon;8;;2019-06-14T17:00:00.000Z;1560556800;kso-suganda;0
2019-06-14;lele;Jawa Barat;Cirebon;4;;2019-06-13T17:00:00.000Z;1560470400;kso-suganda;0
2019-06-14;lele;Jawa Barat;Cirebon;8;;2019-06-13T17:00:00.000Z;1560470400;kso-suganda;0
2019-06-14;udang;BANTEN;PANDEGLANG;70;55000;2019-06-13T17:00:00.000Z;1560445200;jala;3850000
2019-06-14;udang;BANTEN;PANDEGLANG;80;52000;2019-06-13T17:00:00.000Z;1560445200;jala;4160000
2019-06-14;udang;BANTEN;PANDEGLANG;90;49000;2019-06-13T17:00:00.000Z;1560445200;jala;4410000
2019-06-14;udang;BANTEN;PANDEGLANG;100;47000;2019-06-13T17:00:00.000Z;1560445200;jala;4700000
2019-06-14;udang;JAWA BARAT;;30;88000;2019-06-13T17:00:00.000Z;1560445200;jala;2640000
2019-06-14;udang;JAWA BARAT;;40;79000;2019-06-13T17:00:00.000Z;1560445200;jala;3160000
2019-06-14;udang;JAWA BARAT;;50;63000;2019-06-13T17:00:00.000Z;1560445200;jala;3150000
2019-06-14;udang;JAWA BARAT;;60;59000;2019-06-13T17:00:00.000Z;1560445200;jala;3540000
2019-06-14;udang;JAWA BARAT;;70;55000;2019-06-13T17:00:00.000Z;1560445200;jala;3850000
2019-06-14;udang;JAWA BARAT;;80;52000;2019-06-13T17:00:00.000Z;1560445200;jala;4160000
2019-06-14;udang;JAWA BARAT;;90;49000;2019-06-13T17:00:00.000Z;1560445200;jala;4410000
2019-06-14;udang;JAWA BARAT;;100;47000;2019-06-13T17:00:00.000Z;1560445200;jala;4700000
2019-06-14;udang;DKI JAKARTA;;30;88000;2019-06-13T17:00:00.000Z;1560445200;jala;2640000
2019-06-14;udang;DKI JAKARTA;;40;79000;2019-06-13T17:00:00.000Z;1560445200;jala;3160000
2019-06-14;udang;DKI JAKARTA;;50;63000;2019-06-13T17:00:00.000Z;1560445200;jala;3150000
2019-06-14;udang;DKI JAKARTA;;60;59000;2019-06-13T17:00:00.000Z;1560445200;jala;3540000
2019-06-14;udang;DKI JAKARTA;;70;55000;2019-06-13T17:00:00.000Z;1560445200;jala;3850000
2019-06-14;udang;DKI JAKARTA;;80;52000;2019-06-13T17:00:00.000Z;1560445200;jala;4160000
2019-06-14;udang;DKI JAKARTA;;90;49000;2019-06-13T17:00:00.000Z;1560445200;jala;4410000
2019-06-14;udang;DKI JAKARTA;;100;47000;2019-06-13T17:00:00.000Z;1560445200;jala;4700000
2019-06-14;udang;BANTEN;PANDEGLANG;30;88000;2019-06-13T17:00:00.000Z;1560445200;jala;2640000
2019-06-14;udang;BANTEN;PANDEGLANG;40;79000;2019-06-13T17:00:00.000Z;1560445200;jala;3160000
2019-06-14;udang;BANTEN;PANDEGLANG;50;63000;2019-06-13T17:00:00.000Z;1560445200;jala;3150000
2019-06-14;udang;BANTEN;PANDEGLANG;60;59000;2019-06-13T17:00:00.000Z;1560445200;jala;3540000
2019-06-13;lele;Jawa Barat;Cirebon;4;;2019-06-12T17:00:00.000Z;1560384000;kso-suganda;0
2019-06-13;lele;Jawa Barat;Cirebon;8;;2019-06-12T17:00:00.000Z;1560384000;kso-suganda;0
2019-06-12;lele;Jawa Barat;Cirebon;4;;2019-06-11T17:00:00.000Z;1560297600;kso-suganda;0
2019-06-12;lele;Jawa Barat;Cirebon;8;;2019-06-11T17:00:00.000Z;1560297600;kso-suganda;0
2019-06-11;lele;Jawa Barat;Cirebon;4;;2019-06-10T17:00:00.000Z;1560211200;kso-suganda;0
2019-06-11;lele;Jawa Barat;Cirebon;8;;2019-06-10T17:00:00.000Z;1560211200;kso-suganda;0
2019-06-11;udang;JAWA TIMUR;JEMBER;150;38000;2019-06-10T17:00:00.000Z;1560186000;jala;5700000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;30;95000;2019-06-10T17:00:00.000Z;1560186000;jala;2850000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;40;77000;2019-06-10T17:00:00.000Z;1560186000;jala;3080000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;50;64000;2019-06-10T17:00:00.000Z;1560186000;jala;3200000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;60;61000;2019-06-10T17:00:00.000Z;1560186000;jala;3660000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;70;58000;2019-06-10T17:00:00.000Z;1560186000;jala;4060000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;80;55000;2019-06-10T17:00:00.000Z;1560186000;jala;4400000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;90;52000;2019-06-10T17:00:00.000Z;1560186000;jala;4680000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;100;48000;2019-06-10T17:00:00.000Z;1560186000;jala;4800000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;110;46000;2019-06-10T17:00:00.000Z;1560186000;jala;5060000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;120;44000;2019-06-10T17:00:00.000Z;1560186000;jala;5280000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;130;42000;2019-06-10T17:00:00.000Z;1560186000;jala;5460000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;140;40000;2019-06-10T17:00:00.000Z;1560186000;jala;5600000
2019-06-11;udang;JAWA TIMUR;BANYUWANGI;150;38000;2019-06-10T17:00:00.000Z;1560186000;jala;5700000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;30;95000;2019-06-10T17:00:00.000Z;1560186000;jala;2850000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;40;77000;2019-06-10T17:00:00.000Z;1560186000;jala;3080000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;50;64000;2019-06-10T17:00:00.000Z;1560186000;jala;3200000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;60;61000;2019-06-10T17:00:00.000Z;1560186000;jala;3660000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;70;58000;2019-06-10T17:00:00.000Z;1560186000;jala;4060000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;80;55000;2019-06-10T17:00:00.000Z;1560186000;jala;4400000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;90;52000;2019-06-10T17:00:00.000Z;1560186000;jala;4680000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;100;48000;2019-06-10T17:00:00.000Z;1560186000;jala;4800000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;110;46000;2019-06-10T17:00:00.000Z;1560186000;jala;5060000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;120;44000;2019-06-10T17:00:00.000Z;1560186000;jala;5280000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;130;42000;2019-06-10T17:00:00.000Z;1560186000;jala;5460000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;140;40000;2019-06-10T17:00:00.000Z;1560186000;jala;5600000
2019-06-11;udang;JAWA TIMUR;SITUBONDO;150;38000;2019-06-10T17:00:00.000Z;1560186000;jala;5700000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;30;95000;2019-06-10T17:00:00.000Z;1560186000;jala;2850000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;40;77000;2019-06-10T17:00:00.000Z;1560186000;jala;3080000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;50;64000;2019-06-10T17:00:00.000Z;1560186000;jala;3200000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;60;61000;2019-06-10T17:00:00.000Z;1560186000;jala;3660000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;70;58000;2019-06-10T17:00:00.000Z;1560186000;jala;4060000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;80;55000;2019-06-10T17:00:00.000Z;1560186000;jala;4400000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;90;52000;2019-06-10T17:00:00.000Z;1560186000;jala;4680000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;100;48000;2019-06-10T17:00:00.000Z;1560186000;jala;4800000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;110;46000;2019-06-10T17:00:00.000Z;1560186000;jala;5060000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;120;44000;2019-06-10T17:00:00.000Z;1560186000;jala;5280000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;130;42000;2019-06-10T17:00:00.000Z;1560186000;jala;5460000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;140;40000;2019-06-10T17:00:00.000Z;1560186000;jala;5600000
2019-06-11;udang;JAWA TIMUR;PROBOLINGGO;150;38000;2019-06-10T17:00:00.000Z;1560186000;jala;5700000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;20;98000;2019-06-10T17:00:00.000Z;1560186000;jala;1960000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;30;83000;2019-06-10T17:00:00.000Z;1560186000;jala;2490000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;40;73000;2019-06-10T17:00:00.000Z;1560186000;jala;2920000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;50;58000;2019-06-10T17:00:00.000Z;1560186000;jala;2900000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;60;55000;2019-06-10T17:00:00.000Z;1560186000;jala;3300000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;70;52000;2019-06-10T17:00:00.000Z;1560186000;jala;3640000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;80;49000;2019-06-10T17:00:00.000Z;1560186000;jala;3920000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;90;46000;2019-06-10T17:00:00.000Z;1560186000;jala;4140000
2019-06-11;udang;SULAWESI BARAT;MAMUJU UTARA;100;43000;2019-06-10T17:00:00.000Z;1560186000;jala;4300000
2019-06-11;udang;BALI;BULELENG;30;94500;2019-06-10T17:00:00.000Z;1560186000;jala;2835000
2019-06-11;udang;BALI;BULELENG;40;76500;2019-06-10T17:00:00.000Z;1560186000;jala;3060000
2019-06-11;udang;BALI;BULELENG;50;63500;2019-06-10T17:00:00.000Z;1560186000;jala;3175000
2019-06-11;udang;BALI;BULELENG;60;60500;2019-06-10T17:00:00.000Z;1560186000;jala;3630000
2019-06-11;udang;BALI;BULELENG;70;57500;2019-06-10T17:00:00.000Z;1560186000;jala;4025000
2019-06-11;udang;BALI;BULELENG;80;54500;2019-06-10T17:00:00.000Z;1560186000;jala;4360000
2019-06-11;udang;BALI;BULELENG;90;51500;2019-06-10T17:00:00.000Z;1560186000;jala;4635000
2019-06-11;udang;BALI;BULELENG;100;47500;2019-06-10T17:00:00.000Z;1560186000;jala;4750000
2019-06-11;udang;BALI;BULELENG;110;45500;2019-06-10T17:00:00.000Z;1560186000;jala;5005000
2019-06-11;udang;BALI;BULELENG;120;43500;2019-06-10T17:00:00.000Z;1560186000;jala;5220000
2019-06-11;udang;BALI;BULELENG;130;41500;2019-06-10T17:00:00.000Z;1560186000;jala;5395000
2019-06-11;udang;BALI;BULELENG;140;39500;2019-06-10T17:00:00.000Z;1560186000;jala;5530000
2019-06-11;udang;BALI;BULELENG;150;37500;2019-06-10T17:00:00.000Z;1560186000;jala;5625000
2019-06-11;udang;JAWA TIMUR;JEMBER;30;95000;2019-06-10T17:00:00.000Z;1560186000;jala;2850000
2019-06-11;udang;JAWA TIMUR;JEMBER;40;77000;2019-06-10T17:00:00.000Z;1560186000;jala;3080000
2019-06-11;udang;JAWA TIMUR;JEMBER;50;64000;2019-06-10T17:00:00.000Z;1560186000;jala;3200000
2019-06-11;udang;JAWA TIMUR;JEMBER;60;61000;2019-06-10T17:00:00.000Z;1560186000;jala;3660000
2019-06-11;udang;JAWA TIMUR;JEMBER;70;58000;2019-06-10T17:00:00.000Z;1560186000;jala;4060000
2019-06-11;udang;JAWA TIMUR;JEMBER;80;55000;2019-06-10T17:00:00.000Z;1560186000;jala;4400000
2019-06-11;udang;JAWA TIMUR;JEMBER;90;52000;2019-06-10T17:00:00.000Z;1560186000;jala;4680000
2019-06-11;udang;JAWA TIMUR;JEMBER;100;48000;2019-06-10T17:00:00.000Z;1560186000;jala;4800000
2019-06-11;udang;JAWA TIMUR;JEMBER;110;46000;2019-06-10T17:00:00.000Z;1560186000;jala;5060000
